Index,Smiles1,Smiles2,molar1,molar2,DES melting temperature,Smiles,,groups
138,CCC[N+](CCC)(CCC)CCC.[Cl-],C[N+](C)(C)C.[Cl-],0.798,0.202,439.8,CCC[N+](CCC)(CCC)CCC.[Cl-].C[N+](C)(C)C.[Cl-],.,10
139,CCC[N+](CCC)(CCC)CCC.[Cl-],C[N+](C)(C)C.[Cl-],0.897,0.103,477.5,CCC[N+](CCC)(CCC)CCC.[Cl-].C[N+](C)(C)C.[Cl-],.,10
140,CCC[N+](CCC)(CCC)CCC.[Cl-],C[N+](C)(C)C.[Cl-],0.945,0.055,489.7,CCC[N+](CCC)(CCC)CCC.[Cl-].C[N+](C)(C)C.[Cl-],.,10
141,CCC[N+](CCC)(CCC)CCC.[Cl-],C[N+](C)(C)CCO.[Cl-],0.049,0.951,573.4,CCC[N+](CCC)(CCC)CCC.[Cl-].C[N+](C)(C)CCO.[Cl-],.,11
142,CCC[N+](CCC)(CCC)CCC.[Cl-],C[N+](C)(C)CCO.[Cl-],0.118,0.882,563.2,CCC[N+](CCC)(CCC)CCC.[Cl-].C[N+](C)(C)CCO.[Cl-],.,11
143,CCC[N+](CCC)(CCC)CCC.[Cl-],C[N+](C)(C)CCO.[Cl-],0.216,0.784,542.9,CCC[N+](CCC)(CCC)CCC.[Cl-].C[N+](C)(C)CCO.[Cl-],.,11
144,CCC[N+](CCC)(CCC)CCC.[Cl-],C[N+](C)(C)CCO.[Cl-],0.245,0.755,531.7,CCC[N+](CCC)(CCC)CCC.[Cl-].C[N+](C)(C)CCO.[Cl-],.,11
145,CCC[N+](CCC)(CCC)CCC.[Cl-],C[N+](C)(C)CCO.[Cl-],0.292,0.708,518.8,CCC[N+](CCC)(CCC)CCC.[Cl-].C[N+](C)(C)CCO.[Cl-],.,11
146,CCC[N+](CCC)(CCC)CCC.[Cl-],C[N+](C)(C)CCO.[Cl-],0.379,0.621,497.7,CCC[N+](CCC)(CCC)CCC.[Cl-].C[N+](C)(C)CCO.[Cl-],.,11
147,CCC[N+](CCC)(CCC)CCC.[Cl-],C[N+](C)(C)CCO.[Cl-],0.489,0.511,478.2,CCC[N+](CCC)(CCC)CCC.[Cl-].C[N+](C)(C)CCO.[Cl-],.,11
148,CCC[N+](CCC)(CCC)CCC.[Cl-],C[N+](C)(C)CCO.[Cl-],0.596,0.404,484.8,CCC[N+](CCC)(CCC)CCC.[Cl-].C[N+](C)(C)CCO.[Cl-],.,11
149,CCC[N+](CCC)(CCC)CCC.[Cl-],C[N+](C)(C)CCO.[Cl-],0.707,0.293,490.9,CCC[N+](CCC)(CCC)CCC.[Cl-].C[N+](C)(C)CCO.[Cl-],.,11
150,CCC[N+](CCC)(CCC)CCC.[Cl-],C[N+](C)(C)CCO.[Cl-],0.8,0.2,496.6,CCC[N+](CCC)(CCC)CCC.[Cl-].C[N+](C)(C)CCO.[Cl-],.,11
151,CCC[N+](CCC)(CCC)CCC.[Cl-],C[N+](C)(C)CCO.[Cl-],0.899,0.101,500.4,CCC[N+](CCC)(CCC)CCC.[Cl-].C[N+](C)(C)CCO.[Cl-],.,11
152,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=C(O)CC(=O)O,0.5,0.5,255.17,CCCC[N+](CCCC)(CCCC)CCCC.[Br-].O=C(O)CC(=O)O,.,12
153,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=C(O)C(=O)O,0.5,0.5,250.99,CCCC[N+](CCCC)(CCCC)CCCC.[Br-].O=C(O)C(=O)O,.,13
154,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],NC(=[NH2+])NCCC[C@H](N)C(=O)[O-],0.857142857,0.142857143,298.22,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-].NC(=[NH2+])NCCC[C@H](N)C(=O)[O-],.,14
155,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],NC(=[NH2+])NCCC[C@H](N)C(=O)[O-],0.875,0.125,299.55,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-].NC(=[NH2+])NCCC[C@H](N)C(=O)[O-],.,14
156,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],NC(=[NH2+])NCCC[C@H](N)C(=O)[O-],0.888888889,0.111111111,299.31,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-].NC(=[NH2+])NCCC[C@H](N)C(=O)[O-],.,14
157,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],[NH3+][C@@H](CC(=O)O)C(=O)[O-],0.9,0.1,298.23,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-].[NH3+][C@@H](CC(=O)O)C(=O)[O-],.,15
158,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],[NH3+][C@@H](CC(=O)O)C(=O)[O-],0.909090909,0.090909091,305.96,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-].[NH3+][C@@H](CC(=O)O)C(=O)[O-],.,15
159,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],[NH3+][C@@H](CC(=O)O)C(=O)[O-],0.916666667,0.083333333,304.93,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-].[NH3+][C@@H](CC(=O)O)C(=O)[O-],.,15
160,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C[N+](C)(C)CCO.[Cl-],0.094,0.906,518.3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-].C[N+](C)(C)CCO.[Cl-],.,16
161,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C[N+](C)(C)CCO.[Cl-],0.099,0.901,520.4,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-].C[N+](C)(C)CCO.[Cl-],.,16
162,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C[N+](C)(C)CCO.[Cl-],0.197,0.803,471.2,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-].C[N+](C)(C)CCO.[Cl-],.,16
163,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C[N+](C)(C)CCO.[Cl-],0.304,0.696,421.4,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-].C[N+](C)(C)CCO.[Cl-],.,16
164,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C[N+](C)(C)CCO.[Cl-],0.308,0.692,422.7,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-].C[N+](C)(C)CCO.[Cl-],.,16
165,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C[N+](C)(C)CCO.[Cl-],0.394,0.606,368.4,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-].C[N+](C)(C)CCO.[Cl-],.,16
166,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C[N+](C)(C)CCO.[Cl-],0.51,0.49,316.3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-].C[N+](C)(C)CCO.[Cl-],.,16
167,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C[N+](C)(C)CCO.[Cl-],0.512,0.488,317.7,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-].C[N+](C)(C)CCO.[Cl-],.,16
168,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C[N+](C)(C)CCO.[Cl-],0.575,0.425,326.9,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-].C[N+](C)(C)CCO.[Cl-],.,16
169,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C[N+](C)(C)CCO.[Cl-],0.588,0.412,328.3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-].C[N+](C)(C)CCO.[Cl-],.,16
170,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C[N+](C)(C)CCO.[Cl-],0.704,0.296,331.6,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-].C[N+](C)(C)CCO.[Cl-],.,16
171,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C[N+](C)(C)CCO.[Cl-],0.711,0.289,333.3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-].C[N+](C)(C)CCO.[Cl-],.,16
172,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C[N+](C)(C)CCO.[Cl-],0.809,0.191,341.3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-].C[N+](C)(C)CCO.[Cl-],.,16
173,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C[N+](C)(C)CCO.[Cl-],0.811,0.189,340.9,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-].C[N+](C)(C)CCO.[Cl-],.,16
174,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C[N+](C)(C)CCO.[Cl-],0.875,0.125,341.3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-].C[N+](C)(C)CCO.[Cl-],.,16
175,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C[N+](C)(C)CCO.[Cl-],0.886,0.114,341.6,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-].C[N+](C)(C)CCO.[Cl-],.,16
176,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],[NH3+][C@@H](CCC(=O)O)C(=O)[O-],0.888888889,0.111111111,303.7,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-].[NH3+][C@@H](CCC(=O)O)C(=O)[O-],.,17
177,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],[NH3+][C@@H](CCC(=O)O)C(=O)[O-],0.9,0.1,302.41,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-].[NH3+][C@@H](CCC(=O)O)C(=O)[O-],.,17
178,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],[NH3+][C@@H](CCC(=O)O)C(=O)[O-],0.909090909,0.090909091,302.01,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-].[NH3+][C@@H](CCC(=O)O)C(=O)[O-],.,17
179,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CSCC[C@H]([NH3+])C(=O)[O-],0.9,0.1,299.12,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-].CSCC[C@H]([NH3+])C(=O)[O-],.,18
180,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CSCC[C@H]([NH3+])C(=O)[O-],0.909090909,0.090909091,297.41,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-].CSCC[C@H]([NH3+])C(=O)[O-],.,18
181,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CSCC[C@H]([NH3+])C(=O)[O-],0.916666667,0.083333333,292.26,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-].CSCC[C@H]([NH3+])C(=O)[O-],.,18
182,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],[NH3+][C@@H](CO)C(=O)[O-],0.888888889,0.111111111,298.06,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-].[NH3+][C@@H](CO)C(=O)[O-],.,19
183,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],[NH3+][C@@H](CO)C(=O)[O-],0.9,0.1,299.53,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-].[NH3+][C@@H](CO)C(=O)[O-],.,19
184,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],[NH3+][C@@H](CO)C(=O)[O-],0.909090909,0.090909091,303.56,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-].[NH3+][C@@H](CO)C(=O)[O-],.,19
185,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C[C@@H](O)[C@H]([NH3+])C(=O)[O-],0.888888889,0.111111111,295.3,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-].C[C@@H](O)[C@H]([NH3+])C(=O)[O-],.,20
186,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C[C@@H](O)[C@H]([NH3+])C(=O)[O-],0.9,0.1,293.36,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-].C[C@@H](O)[C@H]([NH3+])C(=O)[O-],.,20
187,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C[C@@H](O)[C@H]([NH3+])C(=O)[O-],0.909090909,0.090909091,303.11,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-].C[C@@H](O)[C@H]([NH3+])C(=O)[O-],.,20
188,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],NC(N)=O,0.8,0.2,300.29,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-].NC(N)=O,.,21
189,CCCCC[N+](CCCCC)(CCCCC)CCCCC.[Br-],OC[C@@H](O)[C@@H](O)CO,0.09,0.91,393.2,CCCCC[N+](CCCCC)(CCCCC)CCCCC.[Br-].OC[C@@H](O)[C@@H](O)CO,.,22
190,CCCCC[N+](CCCCC)(CCCCC)CCCCC.[Br-],OC[C@@H](O)[C@@H](O)CO,0.22,0.78,380,CCCCC[N+](CCCCC)(CCCCC)CCCCC.[Br-].OC[C@@H](O)[C@@H](O)CO,.,22
191,CCCCC[N+](CCCCC)(CCCCC)CCCCC.[Br-],OC[C@@H](O)[C@@H](O)CO,0.29,0.71,379.2,CCCCC[N+](CCCCC)(CCCCC)CCCCC.[Br-].OC[C@@H](O)[C@@H](O)CO,.,22
192,CCCCC[N+](CCCCC)(CCCCC)CCCCC.[Br-],OC[C@@H](O)[C@@H](O)CO,0.4,0.6,368.9,CCCCC[N+](CCCCC)(CCCCC)CCCCC.[Br-].OC[C@@H](O)[C@@H](O)CO,.,22
193,CCCCC[N+](CCCCC)(CCCCC)CCCCC.[Br-],OC[C@@H](O)[C@@H](O)CO,0.5,0.5,356,CCCCC[N+](CCCCC)(CCCCC)CCCCC.[Br-].OC[C@@H](O)[C@@H](O)CO,.,22
194,CCCCC[N+](CCCCC)(CCCCC)CCCCC.[Br-],OC[C@@H](O)[C@@H](O)CO,0.59,0.41,344.7,CCCCC[N+](CCCCC)(CCCCC)CCCCC.[Br-].OC[C@@H](O)[C@@H](O)CO,.,22
195,CCCCC[N+](CCCCC)(CCCCC)CCCCC.[Br-],OC[C@@H](O)[C@@H](O)CO,0.74,0.26,358.4,CCCCC[N+](CCCCC)(CCCCC)CCCCC.[Br-].OC[C@@H](O)[C@@H](O)CO,.,22
196,CCCCC[N+](CCCCC)(CCCCC)CCCCC.[Br-],OC[C@@H](O)[C@@H](O)CO,0.79,0.21,363.1,CCCCC[N+](CCCCC)(CCCCC)CCCCC.[Br-].OC[C@@H](O)[C@@H](O)CO,.,22
197,CCCCC[N+](CCCCC)(CCCCC)CCCCC.[Br-],OC[C@@H](O)[C@@H](O)CO,0.9,0.1,370.4,CCCCC[N+](CCCCC)(CCCCC)CCCCC.[Br-].OC[C@@H](O)[C@@H](O)CO,.,22
198,CN(C)C(N)=O,C[N+](C)(C)CCO.[Cl-],0.62,0.38,392.15,CN(C)C(N)=O.C[N+](C)(C)CCO.[Cl-],.,23
199,CNC(=O)NC,CC[N+](CC)(CC)CC.[Br-],0.666666667,0.333333333,296.15,CNC(=O)NC.CC[N+](CC)(CC)CC.[Br-],.,24
200,CNC(=O)NC,C[N+](C)(C)CCO.[Cl-],0.61,0.39,329.15,CNC(=O)NC.C[N+](C)(C)CCO.[Cl-],.,25
201,CC12CCC(CC1)C(C)(C)O2,CC(C)Cc1ccc(C(C)C(=O)O)cc1,0.6,0.4,260.15,CC12CCC(CC1)C(C)(C)O2.CC(C)Cc1ccc(C(C)C(=O)O)cc1,.,26
202,CNC(N)=O,C[N+](C)(C)CCO.[Cl-],0.666666667,0.333333333,302.15,CNC(N)=O.C[N+](C)(C)CCO.[Cl-],.,27
203,NC(=O)C(F)(F)F,C[N+](C)(C)CCO.[Cl-],0.6,0.4,294,NC(=O)C(F)(F)F.C[N+](C)(C)CCO.[Cl-],.,28
204,NC(=O)C(F)(F)F,C[N+](C)(C)CCO.[Cl-],0.64,0.36,270,NC(=O)C(F)(F)F.C[N+](C)(C)CCO.[Cl-],.,28
205,NC(=O)C(F)(F)F,C[N+](C)(C)CCO.[Cl-],0.67,0.33,243,NC(=O)C(F)(F)F.C[N+](C)(C)CCO.[Cl-],.,28
206,NC(=O)C(F)(F)F,C[N+](C)(C)CCO.[Cl-],0.71,0.29,229,NC(=O)C(F)(F)F.C[N+](C)(C)CCO.[Cl-],.,28
207,NC(=O)C(F)(F)F,CC[NH3+].[Cl-],0.33,0.67,300,NC(=O)C(F)(F)F.CC[NH3+].[Cl-],.,29
208,NC(=O)C(F)(F)F,CC[NH3+].[Cl-],0.5,0.5,298.7,NC(=O)C(F)(F)F.CC[NH3+].[Cl-],.,29
209,NC(=O)C(F)(F)F,CC[NH3+].[Cl-],0.6,0.4,294,NC(=O)C(F)(F)F.CC[NH3+].[Cl-],.,29
210,NC(=O)C(F)(F)F,CC[NH3+].[Cl-],0.67,0.33,302.5,NC(=O)C(F)(F)F.CC[NH3+].[Cl-],.,29
211,NC(=O)C(F)(F)F,CC[NH3+].[Cl-],0.75,0.25,308,NC(=O)C(F)(F)F.CC[NH3+].[Cl-],.,29
212,Cc1cccc(O)c1C,C[N+](C)(C)CCO.[Cl-],0.6,0.4,330.5,Cc1cccc(O)c1C.C[N+](C)(C)CCO.[Cl-],.,30
213,Cc1cccc(O)c1C,C[N+](C)(C)CCO.[Cl-],0.668,0.332,323.6,Cc1cccc(O)c1C.C[N+](C)(C)CCO.[Cl-],.,30
214,Cc1cccc(O)c1C,C[N+](C)(C)CCO.[Cl-],0.75,0.25,290.8,Cc1cccc(O)c1C.C[N+](C)(C)CCO.[Cl-],.,30
215,Cc1cccc(O)c1C,C[N+](C)(C)CCO.[Cl-],0.8,0.2,316.3,Cc1cccc(O)c1C.C[N+](C)(C)CCO.[Cl-],.,30
216,Cc1cccc(O)c1C,C[N+](C)(C)CCO.[Cl-],0.833,0.167,325,Cc1cccc(O)c1C.C[N+](C)(C)CCO.[Cl-],.,30
217,Cc1cccc(O)c1C,C[N+](C)(C)CCO.[Cl-],0.9,0.1,339.8,Cc1cccc(O)c1C.C[N+](C)(C)CCO.[Cl-],.,30
218,Cc1cc(C)c(O)c(C)c1,C[N+](C)(C)CCO.[Cl-],0.67,0.33,307.06,Cc1cc(C)c(O)c(C)c1.C[N+](C)(C)CCO.[Cl-],.,31
219,Cc1ccc(O)cc1C,C[N+](C)(C)CCO.[Cl-],0.67,0.33,273.16,Cc1ccc(O)cc1C.C[N+](C)(C)CCO.[Cl-],.,32
220,O=C(O)c1ccc(O)cc1,C[N+](C)(C)CCO.[Cl-],0.33,0.67,360.15,O=C(O)c1ccc(O)cc1.C[N+](C)(C)CCO.[Cl-],.,33
221,O=C(O)CCCCc1ccccc1,C[N+](C)(C)CCO.[Cl-],0.6,0.4,293.15,O=C(O)CCCCc1ccccc1.C[N+](C)(C)CCO.[Cl-],.,34
222,CC(N)=O,C[N+](C)(C)CCO.[Cl-],0.67,0.33,324.16,CC(N)=O.C[N+](C)(C)CCO.[Cl-],.,35
223,CC(N)=O,CC[NH3+].[Cl-],0.25,0.75,335.15,CC(N)=O.CC[NH3+].[Cl-],.,36
224,CC(N)=O,CC[NH3+].[Cl-],0.333333333,0.666666667,330.15,CC(N)=O.CC[NH3+].[Cl-],.,36
225,CC(N)=O,CC[NH3+].[Cl-],0.4,0.6,319.15,CC(N)=O.CC[NH3+].[Cl-],.,36
226,CC(N)=O,CC[NH3+].[Cl-],0.5,0.5,306.15,CC(N)=O.CC[NH3+].[Cl-],.,36
227,CC(N)=O,CC[NH3+].[Cl-],0.6,0.4,293.15,CC(N)=O.CC[NH3+].[Cl-],.,36
228,CC(N)=O,CC[NH3+].[Cl-],0.666666667,0.333333333,310.15,CC(N)=O.CC[NH3+].[Cl-],.,36
229,CC(N)=O,CC[NH3+].[Cl-],0.75,0.25,318.15,CC(N)=O.CC[NH3+].[Cl-],.,36
230,CC(=O)O,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],0.5,0.5,254.7,CC(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.[Br-],.,37
231,CC(=O)Oc1ccccc1C(=O)O,C[N+](C)(C)CCO.[Cl-],0.107,0.893,555.58,CC(=O)Oc1ccccc1C(=O)O.C[N+](C)(C)CCO.[Cl-],.,38
232,CC(=O)Oc1ccccc1C(=O)O,C[N+](C)(C)CCO.[Cl-],0.2,0.8,527.48,CC(=O)Oc1ccccc1C(=O)O.C[N+](C)(C)CCO.[Cl-],.,38
233,CC(=O)Oc1ccccc1C(=O)O,C[N+](C)(C)CCO.[Cl-],0.304,0.696,495.55,CC(=O)Oc1ccccc1C(=O)O.C[N+](C)(C)CCO.[Cl-],.,38
234,CC(=O)Oc1ccccc1C(=O)O,C[N+](C)(C)CCO.[Cl-],0.405,0.595,450.78,CC(=O)Oc1ccccc1C(=O)O.C[N+](C)(C)CCO.[Cl-],.,38
235,CC(=O)Oc1ccccc1C(=O)O,C[N+](C)(C)CCO.[Cl-],0.501,0.499,418.25,CC(=O)Oc1ccccc1C(=O)O.C[N+](C)(C)CCO.[Cl-],.,38
236,CC(=O)Oc1ccccc1C(=O)O,C[N+](C)(C)CCO.[Cl-],0.586,0.414,382.48,CC(=O)Oc1ccccc1C(=O)O.C[N+](C)(C)CCO.[Cl-],.,38
237,CC(=O)Oc1ccccc1C(=O)O,C[N+](C)(C)CCO.[Cl-],0.714,0.286,340.65,CC(=O)Oc1ccccc1C(=O)O.C[N+](C)(C)CCO.[Cl-],.,38
238,CC(=O)Oc1ccccc1C(=O)O,C[N+](C)(C)CCO.[Cl-],0.794,0.206,354.85,CC(=O)Oc1ccccc1C(=O)O.C[N+](C)(C)CCO.[Cl-],.,38
239,CC(=O)Oc1ccccc1C(=O)O,C[N+](C)(C)CCO.[Cl-],0.899,0.101,381.52,CC(=O)Oc1ccccc1C(=O)O.C[N+](C)(C)CCO.[Cl-],.,38
240,CCN(CC)CCOC(=O)C(c1ccccc1)c1ccccc1,CC(=O)Oc1ccccc1C(=O)O,0.33,0.67,250.15,CCN(CC)CCOC(=O)C(c1ccccc1)c1ccccc1.CC(=O)Oc1ccccc1C(=O)O,.,39
241,CCN(CC)CCOC(=O)C(c1ccccc1)c1ccccc1,NC(N)=O,0.33,0.67,228.15,CCN(CC)CCOC(=O)C(c1ccccc1)c1ccccc1.NC(N)=O,.,40
242,O=C(O)CCCCC(=O)O,CC[N+](CC)(CC)CC.[Br-],0.51,0.49,347.86,O=C(O)CCCCC(=O)O.CC[N+](CC)(CC)CC.[Br-],.,41
243,O=C(O)CCCCC(=O)O,CCC[N+](CCC)(CCC)CCC.[Br-],0.48,0.52,332,O=C(O)CCCCC(=O)O.CCC[N+](CCC)(CCC)CCC.[Br-],.,42
244,O=C(O)CCCCC(=O)O,C[N+](C)(C)CCO.[Cl-],0.5,0.5,358.15,O=C(O)CCCCC(=O)O.C[N+](C)(C)CCO.[Cl-],.,43
245,O[C@@H]1[C@@H](O)[C@@H](O)OC[C@@H]1O,C[N+](C)(C)CCO.[Cl-],0.1,0.9,539.75,O[C@@H]1[C@@H](O)[C@@H](O)OC[C@@H]1O.C[N+](C)(C)CCO.[Cl-],.,44
246,O[C@@H]1[C@@H](O)[C@@H](O)OC[C@@H]1O,C[N+](C)(C)CCO.[Cl-],0.199,0.801,492.65,O[C@@H]1[C@@H](O)[C@@H](O)OC[C@@H]1O.C[N+](C)(C)CCO.[Cl-],.,44
247,O[C@@H]1[C@@H](O)[C@@H](O)OC[C@@H]1O,C[N+](C)(C)CCO.[Cl-],0.301,0.699,428.72,O[C@@H]1[C@@H](O)[C@@H](O)OC[C@@H]1O.C[N+](C)(C)CCO.[Cl-],.,44
248,O[C@@H]1[C@@H](O)[C@@H](O)OC[C@@H]1O,C[N+](C)(C)CCO.[Cl-],0.402,0.598,367.68,O[C@@H]1[C@@H](O)[C@@H](O)OC[C@@H]1O.C[N+](C)(C)CCO.[Cl-],.,44
249,O[C@@H]1[C@@H](O)[C@@H](O)OC[C@@H]1O,C[N+](C)(C)CCO.[Cl-],0.497,0.503,322.22,O[C@@H]1[C@@H](O)[C@@H](O)OC[C@@H]1O.C[N+](C)(C)CCO.[Cl-],.,44
250,O[C@@H]1[C@@H](O)[C@@H](O)OC[C@@H]1O,C[N+](C)(C)CCO.[Cl-],0.606,0.394,341.52,O[C@@H]1[C@@H](O)[C@@H](O)OC[C@@H]1O.C[N+](C)(C)CCO.[Cl-],.,44
251,O[C@@H]1[C@@H](O)[C@@H](O)OC[C@@H]1O,C[N+](C)(C)CCO.[Cl-],0.7,0.3,359.72,O[C@@H]1[C@@H](O)[C@@H](O)OC[C@@H]1O.C[N+](C)(C)CCO.[Cl-],.,44
252,O[C@@H]1[C@@H](O)[C@@H](O)OC[C@@H]1O,C[N+](C)(C)CCO.[Cl-],0.799,0.201,381.58,O[C@@H]1[C@@H](O)[C@@H](O)OC[C@@H]1O.C[N+](C)(C)CCO.[Cl-],.,44
253,O[C@@H]1[C@@H](O)[C@@H](O)OC[C@@H]1O,C[N+](C)(C)CCO.[Cl-],0.9,0.1,402.78,O[C@@H]1[C@@H](O)[C@@H](O)OC[C@@H]1O.C[N+](C)(C)CCO.[Cl-],.,44
254,NC(=O)c1ccccc1,C[N+](C)(C)CCO.[Cl-],0.58,0.42,362.15,NC(=O)c1ccccc1.C[N+](C)(C)CCO.[Cl-],.,45
255,O=C(O)c1ccccc1,C[N+](C)(C)CC(=O)[O-],0.5,0.5,337.35,O=C(O)c1ccccc1.C[N+](C)(C)CC(=O)[O-],.,46
256,O=C(O)c1ccccc1,C[N+](C)(C)CC(=O)[O-],0.6,0.4,326.15,O=C(O)c1ccccc1.C[N+](C)(C)CC(=O)[O-],.,46
257,O=C(O)c1ccccc1,C[N+](C)(C)CC(=O)[O-],0.667,0.333,347.98,O=C(O)c1ccccc1.C[N+](C)(C)CC(=O)[O-],.,46
258,O=C(O)c1ccccc1,C[N+](C)(C)CC(=O)[O-],0.7,0.3,353.8,O=C(O)c1ccccc1.C[N+](C)(C)CC(=O)[O-],.,46
259,O=C(O)c1ccccc1,C[N+](C)(C)CCO.[Cl-],0.72,0.28,351.15,O=C(O)c1ccccc1.C[N+](C)(C)CCO.[Cl-],.,47
260,C[N+](C)(CCO)Cc1ccccc1.[Cl-],C[N+](C)(C)CCO.[Cl-],0.094,0.906,535.4,C[N+](C)(CCO)Cc1ccccc1.[Cl-].C[N+](C)(C)CCO.[Cl-],.,48
261,C[N+](C)(CCO)Cc1ccccc1.[Cl-],C[N+](C)(C)CCO.[Cl-],0.101,0.899,535.7,C[N+](C)(CCO)Cc1ccccc1.[Cl-].C[N+](C)(C)CCO.[Cl-],.,48
262,C[N+](C)(CCO)Cc1ccccc1.[Cl-],C[N+](C)(C)CCO.[Cl-],0.2,0.8,479.5,C[N+](C)(CCO)Cc1ccccc1.[Cl-].C[N+](C)(C)CCO.[Cl-],.,48
263,C[N+](C)(CCO)Cc1ccccc1.[Cl-],C[N+](C)(C)CCO.[Cl-],0.202,0.798,482,C[N+](C)(CCO)Cc1ccccc1.[Cl-].C[N+](C)(C)CCO.[Cl-],.,48
264,C[N+](C)(CCO)Cc1ccccc1.[Cl-],C[N+](C)(C)CCO.[Cl-],0.323,0.677,432.1,C[N+](C)(CCO)Cc1ccccc1.[Cl-].C[N+](C)(C)CCO.[Cl-],.,48
265,C[N+](C)(CCO)Cc1ccccc1.[Cl-],C[N+](C)(C)CCO.[Cl-],0.328,0.672,431.6,C[N+](C)(CCO)Cc1ccccc1.[Cl-].C[N+](C)(C)CCO.[Cl-],.,48
266,C[N+](C)(CCO)Cc1ccccc1.[Cl-],C[N+](C)(C)CCO.[Cl-],0.399,0.601,397.5,C[N+](C)(CCO)Cc1ccccc1.[Cl-].C[N+](C)(C)CCO.[Cl-],.,48
267,C[N+](C)(CCO)Cc1ccccc1.[Cl-],C[N+](C)(C)CCO.[Cl-],0.401,0.599,393.5,C[N+](C)(CCO)Cc1ccccc1.[Cl-].C[N+](C)(C)CCO.[Cl-],.,48
