Type,index,HBA,Smiles1,CAS_HBA,molar1,HBD,Smiles2,CAS_HBD,molar2,Set,T/K,Viscosity,Log viscosity,Smiles,,group,HBA Count1,HBD Count1,HBA Count2,HBD Count2,,Normal_T
III,640,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.2,Phenol,Oc1ccccc1,108-95-2,0.8,training,308.15,20.25,3.01,C[N+](C)(C)CCO.[Cl-].Oc1ccccc1,.,151,1,1,1,1,,-0.522540514
III,641,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.2,Phenol,Oc1ccccc1,108-95-2,0.8,training,318.15,14,2.64,C[N+](C)(C)CCO.[Cl-].Oc1ccccc1,.,151,1,1,1,1,,-0.030593
III,642,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.25,Phenol,Oc1ccccc1,108-95-2,0.75,training,293.15,57.84,4.06,C[N+](C)(C)CCO.[Cl-].Oc1ccccc1,.,151,1,1,1,1,,-1.260461785
III,643,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.25,Phenol,Oc1ccccc1,108-95-2,0.75,training,303.15,35.17,3.56,C[N+](C)(C)CCO.[Cl-].Oc1ccccc1,.,151,1,1,1,1,,-0.768514271
III,644,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.25,Phenol,Oc1ccccc1,108-95-2,0.75,training,308.15,28.22,3.34,C[N+](C)(C)CCO.[Cl-].Oc1ccccc1,.,151,1,1,1,1,,-0.522540514
III,645,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.25,Phenol,Oc1ccccc1,108-95-2,0.75,training,318.15,19.14,2.95,C[N+](C)(C)CCO.[Cl-].Oc1ccccc1,.,151,1,1,1,1,,-0.030593
III,646,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.333,Phenol,Oc1ccccc1,108-95-2,0.667,training,293.15,120.77,4.79,C[N+](C)(C)CCO.[Cl-].Oc1ccccc1,.,151,1,1,1,1,,-1.260461785
III,647,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.333,Phenol,Oc1ccccc1,108-95-2,0.667,training,303.15,68.41,4.23,C[N+](C)(C)CCO.[Cl-].Oc1ccccc1,.,151,1,1,1,1,,-0.768514271
III,648,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.333,Phenol,Oc1ccccc1,108-95-2,0.667,training,308.15,53.43,3.98,C[N+](C)(C)CCO.[Cl-].Oc1ccccc1,.,151,1,1,1,1,,-0.522540514
III,649,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.333,Phenol,Oc1ccccc1,108-95-2,0.667,training,318.15,34.34,3.54,C[N+](C)(C)CCO.[Cl-].Oc1ccccc1,.,151,1,1,1,1,,-0.030593
III,650,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.333,Phenol,Oc1ccccc1,108-95-2,0.667,training,293.15,137.73,4.93,C[N+](C)(C)CCO.[Cl-].Oc1ccccc1,.,151,1,1,1,1,,-1.260461785
III,651,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.333,Phenol,Oc1ccccc1,108-95-2,0.667,training,303.15,76.44,4.34,C[N+](C)(C)CCO.[Cl-].Oc1ccccc1,.,151,1,1,1,1,,-0.768514271
III,652,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.333,Phenol,Oc1ccccc1,108-95-2,0.667,training,308.15,57.85,4.06,C[N+](C)(C)CCO.[Cl-].Oc1ccccc1,.,151,1,1,1,1,,-0.522540514
III,653,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.333,Phenol,Oc1ccccc1,108-95-2,0.667,training,318.15,35.93,3.58,C[N+](C)(C)CCO.[Cl-].Oc1ccccc1,.,151,1,1,1,1,,-0.030593
III,654,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.333,Phenol,Oc1ccccc1,108-95-2,0.667,training,323.15,28.71,3.36,C[N+](C)(C)CCO.[Cl-].Oc1ccccc1,.,151,1,1,1,1,,0.215380757
III,655,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.333,Phenol,Oc1ccccc1,108-95-2,0.667,training,333.15,19.5,2.97,C[N+](C)(C)CCO.[Cl-].Oc1ccccc1,.,151,1,1,1,1,,0.707328271
III,656,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.14,Triethylene glycol,OCCOCCOCCO,112-27-6,0.86,training,298.15,44.9,3.8,C[N+](C)(C)CCO.[Cl-].OCCOCCOCCO,.,150,1,1,4,2,,-1.014488028
III,657,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.14,Triethylene glycol,OCCOCCOCCO,112-27-6,0.86,training,318.15,21,3.04,C[N+](C)(C)CCO.[Cl-].OCCOCCOCCO,.,150,1,1,4,2,,-0.030593
III,658,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.14,Triethylene glycol,OCCOCCOCCO,112-27-6,0.86,training,328.15,15,2.71,C[N+](C)(C)CCO.[Cl-].OCCOCCOCCO,.,150,1,1,4,2,,0.461354514
III,659,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.14,Triethylene glycol,OCCOCCOCCO,112-27-6,0.86,training,348.15,8,2.08,C[N+](C)(C)CCO.[Cl-].OCCOCCOCCO,.,150,1,1,4,2,,1.445249542
III,660,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.14,Triethylene glycol,OCCOCCOCCO,112-27-6,0.86,training,358.15,6.5,1.87,C[N+](C)(C)CCO.[Cl-].OCCOCCOCCO,.,150,1,1,4,2,,1.937197057
III,661,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.17,Triethylene glycol,OCCOCCOCCO,112-27-6,0.83,training,308.15,38,3.64,C[N+](C)(C)CCO.[Cl-].OCCOCCOCCO,.,150,1,1,4,2,,-0.522540514
III,662,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.17,Triethylene glycol,OCCOCCOCCO,112-27-6,0.83,training,318.15,26,3.26,C[N+](C)(C)CCO.[Cl-].OCCOCCOCCO,.,150,1,1,4,2,,-0.030593
III,663,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.17,Triethylene glycol,OCCOCCOCCO,112-27-6,0.83,training,338.15,13.5,2.6,C[N+](C)(C)CCO.[Cl-].OCCOCCOCCO,.,150,1,1,4,2,,0.953302028
III,664,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.17,Triethylene glycol,OCCOCCOCCO,112-27-6,0.83,training,348.15,10,2.3,C[N+](C)(C)CCO.[Cl-].OCCOCCOCCO,.,150,1,1,4,2,,1.445249542
III,665,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.2,Triethylene glycol,OCCOCCOCCO,112-27-6,0.8,training,298.15,65.82,4.19,C[N+](C)(C)CCO.[Cl-].OCCOCCOCCO,.,150,1,1,4,2,,-1.014488028
III,666,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.2,Triethylene glycol,OCCOCCOCCO,112-27-6,0.8,training,298.15,61.9,4.13,C[N+](C)(C)CCO.[Cl-].OCCOCCOCCO,.,150,1,1,4,2,,-1.014488028
III,667,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.2,Triethylene glycol,OCCOCCOCCO,112-27-6,0.8,training,318.15,30,3.4,C[N+](C)(C)CCO.[Cl-].OCCOCCOCCO,.,150,1,1,4,2,,-0.030593
III,668,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.2,Triethylene glycol,OCCOCCOCCO,112-27-6,0.8,training,328.15,21.1,3.05,C[N+](C)(C)CCO.[Cl-].OCCOCCOCCO,.,150,1,1,4,2,,0.461354514
III,669,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.2,Triethylene glycol,OCCOCCOCCO,112-27-6,0.8,training,348.15,11,2.4,C[N+](C)(C)CCO.[Cl-].OCCOCCOCCO,.,150,1,1,4,2,,1.445249542
III,670,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.2,Triethylene glycol,OCCOCCOCCO,112-27-6,0.8,training,358.15,8.1,2.09,C[N+](C)(C)CCO.[Cl-].OCCOCCOCCO,.,150,1,1,4,2,,1.937197057
III,671,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.25,Triethylene glycol,OCCOCCOCCO,112-27-6,0.75,training,308.15,48.3,3.88,C[N+](C)(C)CCO.[Cl-].OCCOCCOCCO,.,150,1,1,4,2,,-0.522540514
III,672,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.25,Triethylene glycol,OCCOCCOCCO,112-27-6,0.75,training,318.15,33.8,3.52,C[N+](C)(C)CCO.[Cl-].OCCOCCOCCO,.,150,1,1,4,2,,-0.030593
III,673,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.25,Triethylene glycol,OCCOCCOCCO,112-27-6,0.75,training,338.15,16.8,2.82,C[N+](C)(C)CCO.[Cl-].OCCOCCOCCO,.,150,1,1,4,2,,0.953302028
III,674,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.25,Triethylene glycol,OCCOCCOCCO,112-27-6,0.75,training,348.15,12,2.48,C[N+](C)(C)CCO.[Cl-].OCCOCCOCCO,.,150,1,1,4,2,,1.445249542
III,675,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.29,Urea,NC(N)=O,57-13-6,0.71,training,303.15,473,6.16,C[N+](C)(C)CCO.[Cl-].NC(N)=O,.,146,1,1,1,2,,-0.768514271
III,676,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.29,Urea,NC(N)=O,57-13-6,0.71,training,313.15,208,5.34,C[N+](C)(C)CCO.[Cl-].NC(N)=O,.,146,1,1,1,2,,-0.276566757
III,677,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.29,Urea,NC(N)=O,57-13-6,0.71,training,338.15,59.7,4.09,C[N+](C)(C)CCO.[Cl-].NC(N)=O,.,146,1,1,1,2,,0.953302028
III,678,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.29,Urea,NC(N)=O,57-13-6,0.71,training,348.15,36.9,3.61,C[N+](C)(C)CCO.[Cl-].NC(N)=O,.,146,1,1,1,2,,1.445249542
III,679,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.333,Urea,NC(N)=O,57-13-6,0.667,training,288.15,1371.97,7.22,C[N+](C)(C)CCO.[Cl-].NC(N)=O,.,146,1,1,1,2,,-1.506435542
III,680,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.333,Urea,NC(N)=O,57-13-6,0.667,training,313.15,238.08,5.47,C[N+](C)(C)CCO.[Cl-].NC(N)=O,.,146,1,1,1,2,,-0.276566757
III,681,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.333,Urea,NC(N)=O,57-13-6,0.667,training,333.15,68.65,4.23,C[N+](C)(C)CCO.[Cl-].NC(N)=O,.,146,1,1,1,2,,0.707328271
III,682,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.333,Urea,NC(N)=O,57-13-6,0.667,training,343.15,41.96,3.74,C[N+](C)(C)CCO.[Cl-].NC(N)=O,.,146,1,1,1,2,,1.199275785
III,683,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.333,Urea,NC(N)=O,57-13-6,0.667,training,363.15,19.95,2.99,C[N+](C)(C)CCO.[Cl-].NC(N)=O,.,146,1,1,1,2,,2.183170814
III,684,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.333,Urea,NC(N)=O,57-13-6,0.667,training,333.15,74.7,4.31,C[N+](C)(C)CCO.[Cl-].NC(N)=O,.,146,1,1,1,2,,0.707328271
III,685,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.333,Urea,NC(N)=O,57-13-6,0.667,training,353.15,31.1,3.44,C[N+](C)(C)CCO.[Cl-].NC(N)=O,.,146,1,1,1,2,,1.691223299
III,686,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.333,Urea,NC(N)=O,57-13-6,0.667,training,298,632,6.45,C[N+](C)(C)CCO.[Cl-].NC(N)=O,.,146,1,1,1,2,,-1.021867241
III,687,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.333,Urea,NC(N)=O,57-13-6,0.667,training,308,330,5.8,C[N+](C)(C)CCO.[Cl-].NC(N)=O,.,146,1,1,1,2,,-0.529919727
III,688,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.333,Urea,NC(N)=O,57-13-6,0.667,training,313,231,5.44,C[N+](C)(C)CCO.[Cl-].NC(N)=O,.,146,1,1,1,2,,-0.28394597
III,689,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.333,Urea,NC(N)=O,57-13-6,0.667,training,323,119,4.78,C[N+](C)(C)CCO.[Cl-].NC(N)=O,.,146,1,1,1,2,,0.208001545
III,690,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.333,Urea,NC(N)=O,57-13-6,0.667,training,328,95,4.55,C[N+](C)(C)CCO.[Cl-].NC(N)=O,.,146,1,1,1,2,,0.453975302
III,691,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.333,Urea,NC(N)=O,57-13-6,0.667,training,303.15,514.8,6.24,C[N+](C)(C)CCO.[Cl-].NC(N)=O,.,146,1,1,1,2,,-0.768514271
III,692,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.4,Urea,NC(N)=O,57-13-6,0.6,training,298.15,663,6.5,C[N+](C)(C)CCO.[Cl-].NC(N)=O,.,146,1,1,1,2,,-1.014488028
III,693,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.4,Urea,NC(N)=O,57-13-6,0.6,training,328.15,90.4,4.5,C[N+](C)(C)CCO.[Cl-].NC(N)=O,.,146,1,1,1,2,,0.461354514
III,694,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.4,Urea,NC(N)=O,57-13-6,0.6,training,338.15,54.5,4,C[N+](C)(C)CCO.[Cl-].NC(N)=O,.,146,1,1,1,2,,0.953302028
III,695,Decyltrimethylammonium bromide,CCCCCCCCCC[N+](C)(C)C.[Br-],2082-84-0,0.33,Hexafluoroisopropanol,C(C(F)(F)F)(C(F)(F)F)O,920-66-1,0.67,training,298.15,30,3.4,CCCCCCCCCC[N+](C)(C)C.[Br-].C(C(F)(F)F)(C(F)(F)F)O,.,43,0,0,1,1,,-1.014488028
III,696,Dodecyltrimethylammonium bromide,CCCCCCCCCCCC[N+](C)(C)C.[Br-],1119-94-4,0.33,Hexafluoroisopropanol,C(C(F)(F)F)(C(F)(F)F)O,920-66-1,0.67,training,298.15,40,3.69,CCCCCCCCCCCC[N+](C)(C)C.[Br-].C(C(F)(F)F)(C(F)(F)F)O,.,42,0,0,1,1,,-1.014488028
III,697,L-carnitine,C[N+](C)(C)CC(CC(=O)[O-])O,541-15-1,0.29,Hexafluoroisopropanol,C(C(F)(F)F)(C(F)(F)F)O,920-66-1,0.71,training,298.15,194,5.27,C[N+](C)(C)CC(CC(=O)[O-])O.C(C(F)(F)F)(C(F)(F)F)O,.,123,3,1,1,1,,-1.014488028
III,698,L-carnitine,C[N+](C)(C)CC(CC(=O)[O-])O,541-15-1,0.333,Hexafluoroisopropanol,C(C(F)(F)F)(C(F)(F)F)O,920-66-1,0.667,training,293.15,698,6.55,C[N+](C)(C)CC(CC(=O)[O-])O.C(C(F)(F)F)(C(F)(F)F)O,.,123,3,1,1,1,,-1.260461785
III,699,Methyltrioctylammonium bromide,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],35675-80-0,0.333,Decanoic acid,CCCCCCCCCC(=O)O,334-48-5,0.667,training,293.15,814.53,6.7,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-].CCCCCCCCCC(=O)O,.,47,0,0,1,1,,-1.260461785
III,700,Methyltrioctylammonium bromide,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],35675-80-0,0.333,Decanoic acid,CCCCCCCCCC(=O)O,334-48-5,0.667,training,298.15,576.53,6.36,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-].CCCCCCCCCC(=O)O,.,47,0,0,1,1,,-1.014488028
III,701,Methyltrioctylammonium bromide,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],35675-80-0,0.333,Decanoic acid,CCCCCCCCCC(=O)O,334-48-5,0.667,training,308.15,307.25,5.73,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-].CCCCCCCCCC(=O)O,.,47,0,0,1,1,,-0.522540514
III,702,Methyltrioctylammonium bromide,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],35675-80-0,0.333,Decanoic acid,CCCCCCCCCC(=O)O,334-48-5,0.667,training,313.15,230.39,5.44,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-].CCCCCCCCCC(=O)O,.,47,0,0,1,1,,-0.276566757
III,703,Methyltrioctylammonium bromide,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],35675-80-0,0.333,Decanoic acid,CCCCCCCCCC(=O)O,334-48-5,0.667,training,323.15,136.15,4.91,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-].CCCCCCCCCC(=O)O,.,47,0,0,1,1,,0.215380757
III,704,Methyltrioctylammonium chloride,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],5137-55-3,0.333,Ethylparaben,CCOC(=O)C1=CC=C(C=C1)O,120-47-8,0.667,training,298.15,1029,6.94,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-].CCOC(=O)C1=CC=C(C=C1)O,.,49,0,0,3,1,,-1.014488028
III,705,Methyltrioctylammonium chloride,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],5137-55-3,0.333,Ethylparaben,CCOC(=O)C1=CC=C(C=C1)O,120-47-8,0.667,training,328.15,181.7,5.2,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-].CCOC(=O)C1=CC=C(C=C1)O,.,49,0,0,3,1,,0.461354514
III,706,Methyltrioctylammonium chloride,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],5137-55-3,0.333,Ethylparaben,CCOC(=O)C1=CC=C(C=C1)O,120-47-8,0.667,training,343.15,96.67,4.57,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-].CCOC(=O)C1=CC=C(C=C1)O,.,49,0,0,3,1,,1.199275785
III,707,Methyltrioctylammonium chloride,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],5137-55-3,0.5,Oleic acid,CCCCCCCC/C=C\CCCCCCCC(=O)O,112-80-1,0.5,training,293.15,1138.73,7.04,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-].CCCCCCCC/C=C\CCCCCCCC(=O)O,.,48,0,0,1,1,,-1.260461785
III,708,Methyltrioctylammonium chloride,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],5137-55-3,0.5,Oleic acid,CCCCCCCC/C=C\CCCCCCCC(=O)O,112-80-1,0.5,training,298.15,783.41,6.66,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-].CCCCCCCC/C=C\CCCCCCCC(=O)O,.,48,0,0,1,1,,-1.014488028
III,709,Methyltrioctylammonium chloride,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],5137-55-3,0.5,Oleic acid,CCCCCCCC/C=C\CCCCCCCC(=O)O,112-80-1,0.5,training,308.15,398.23,5.99,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-].CCCCCCCC/C=C\CCCCCCCC(=O)O,.,48,0,0,1,1,,-0.522540514
III,710,Methyltrioctylammonium chloride,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],5137-55-3,0.5,Oleic acid,CCCCCCCC/C=C\CCCCCCCC(=O)O,112-80-1,0.5,training,313.15,293.12,5.68,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-].CCCCCCCC/C=C\CCCCCCCC(=O)O,.,48,0,0,1,1,,-0.276566757
III,711,Methyltrioctylammonium chloride,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],5137-55-3,0.5,Oleic acid,CCCCCCCC/C=C\CCCCCCCC(=O)O,112-80-1,0.5,training,323.15,190.56,5.25,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-].CCCCCCCC/C=C\CCCCCCCC(=O)O,.,48,0,0,1,1,,0.215380757
III,712,Methyltriphenylphosphonium bromide,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],1779-49-3,0.2,"1,2-Propanediol",CC(O)CO,57-55-6,0.8,training,293.15,163.95,5.1,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-].CC(O)CO,.,163,0,0,2,2,,-1.260461785
III,713,Methyltriphenylphosphonium bromide,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],1779-49-3,0.2,"1,2-Propanediol",CC(O)CO,57-55-6,0.8,training,303.15,86.33,4.46,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-].CC(O)CO,.,163,0,0,2,2,,-0.768514271
III,714,Methyltriphenylphosphonium bromide,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],1779-49-3,0.2,"1,2-Propanediol",CC(O)CO,57-55-6,0.8,training,308.15,67.43,4.21,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-].CC(O)CO,.,163,0,0,2,2,,-0.522540514
III,715,Methyltriphenylphosphonium bromide,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],1779-49-3,0.2,"1,2-Propanediol",CC(O)CO,57-55-6,0.8,training,318.15,43.48,3.77,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-].CC(O)CO,.,163,0,0,2,2,,-0.030593
III,716,Methyltriphenylphosphonium bromide,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],1779-49-3,0.2,"1,2-Propanediol",CC(O)CO,57-55-6,0.8,training,323.15,36.44,3.6,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-].CC(O)CO,.,163,0,0,2,2,,0.215380757
III,717,Methyltriphenylphosphonium bromide,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],1779-49-3,0.2,"1,2-Propanediol",CC(O)CO,57-55-6,0.8,training,333.15,21.59,3.07,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-].CC(O)CO,.,163,0,0,2,2,,0.707328271
III,718,Methyltriphenylphosphonium bromide,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],1779-49-3,0.11,"2,2,2-Trifluoroacetamide",NC(=O)C(F)(F)F,354-38-1,0.89,training,278.15,657.7,6.49,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-].NC(=O)C(F)(F)F,.,164,0,0,1,1,,-1.998383056
III,719,Methyltriphenylphosphonium bromide,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],1779-49-3,0.11,"2,2,2-Trifluoroacetamide",NC(=O)C(F)(F)F,354-38-1,0.89,training,298.15,136.5,4.92,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-].NC(=O)C(F)(F)F,.,164,0,0,1,1,,-1.014488028
III,720,Methyltriphenylphosphonium bromide,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],1779-49-3,0.11,"2,2,2-Trifluoroacetamide",NC(=O)C(F)(F)F,354-38-1,0.89,training,308.15,71.3,4.27,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-].NC(=O)C(F)(F)F,.,164,0,0,1,1,,-0.522540514
III,721,Methyltriphenylphosphonium bromide,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],1779-49-3,0.11,"2,2,2-Trifluoroacetamide",NC(=O)C(F)(F)F,354-38-1,0.89,training,318.15,24.1,3.18,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-].NC(=O)C(F)(F)F,.,164,0,0,1,1,,-0.030593
III,722,Methyltriphenylphosphonium bromide,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],1779-49-3,0.11,"2,2,2-Trifluoroacetamide",NC(=O)C(F)(F)F,354-38-1,0.89,training,323.15,16.6,2.81,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-].NC(=O)C(F)(F)F,.,164,0,0,1,1,,0.215380757
III,723,Methyltriphenylphosphonium bromide,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],1779-49-3,0.25,Acetic acid,CC(=O)O,64-19-7,0.75,training,298.15,118.49,4.77,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-].CC(=O)O,.,162,0,0,1,1,,-1.014488028
III,724,Methyltriphenylphosphonium bromide,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],1779-49-3,0.25,Acetic acid,CC(=O)O,64-19-7,0.75,training,303.15,97.73,4.58,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-].CC(=O)O,.,162,0,0,1,1,,-0.768514271
III,725,Methyltriphenylphosphonium bromide,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],1779-49-3,0.25,Acetic acid,CC(=O)O,64-19-7,0.75,training,313.15,67.73,4.22,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-].CC(=O)O,.,162,0,0,1,1,,-0.276566757
III,726,Methyltriphenylphosphonium bromide,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],1779-49-3,0.25,Acetic acid,CC(=O)O,64-19-7,0.75,training,318.15,55.87,4.02,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-].CC(=O)O,.,162,0,0,1,1,,-0.030593
III,727,Methyltriphenylphosphonium bromide,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],1779-49-3,0.25,Acetic acid,CC(=O)O,64-19-7,0.75,training,328.15,45.23,3.81,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-].CC(=O)O,.,162,0,0,1,1,,0.461354514
III,728,Methyltriphenylphosphonium bromide,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],1779-49-3,0.25,Acetic acid,CC(=O)O,64-19-7,0.75,training,333.15,43.24,3.77,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-].CC(=O)O,.,162,0,0,1,1,,0.707328271
